Account,bbgid,rawTicker,name,lei,title,cusip,isin,ticker,invCountry,assetCat,issuerCat,derivCat,counterpartyName,counterpartyLei,putOrCall,writtenOrPur,exercisePrice,exercisePriceCurCd,expDt,delta,refInstType,refIndexName,refIndexIdentifier,swapFlag,terminationDt,notionalAmt,swapCurCd,unrealizedAppr,valUSD,pctVal,recFixedOrFloating,recDesc,pmntFixedOrFloating,pmntFloatingRtIndex,pmntFloatingRtSpread,pmntPmntAmt,pmntCurCdLeg,pmntRateTenor,pmntRateUnit,refIssuerName,refIssueTitle,refCusip,refIsin,refTicker,maturityDt,couponKind,annualizedRt,isDefault,areIntrstPmntsInArrs,isPaidKind
LATR,NU US Equity,NU,NU Holdings Ltd/Cayman Islands,5493002DG1RHWK9W2X27,NU Holdings Ltd/Cayman Islands,G6683N103,KYG6683N1034,NU,BR,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LATR,OMF US Equity,OMF,OneMain Holdings Inc,549300E3VEW8SMS5XW09,OneMain Holdings Inc,68268W103,US68268W1036,OMF,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LATR,OPFI US Equity,OPFI,OppFi Inc,N/A,OppFi Inc,68386H103,US68386H1032,OPFI,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LATR,PGY US Equity,PGY,Pagaya Technologies Ltd,N/A,Pagaya Technologies Ltd,M7S64L123,IL0011858912,PGY,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LATR,PYPL US Equity,PYPL,PayPal Holdings Inc,5493005X2GO78EFZ3E94,PayPal Holdings Inc,70450Y103,US70450Y1038,PYPL,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LATR,SE US Equity,SE,Sea Ltd,529900OM6JLLW44YKI15,Sea Ltd,81141R100,US81141R1005,SE,SG,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LATR,SEZL US Equity,SEZL,Sezzle Inc,9845000CA64541AE3I35,Sezzle Inc,78435P105,US78435P1057,SEZL,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LATR,SHOP US Equity,SHOP,Shopify Inc,549300HGQ43STJLLP808,Shopify Inc,82509L107,CA82509L1076,SHOP,CA,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LATR,SYF US Equity,SYF,Synchrony Financial,549300RS7EWPM9MA6C78,Synchrony Financial,87165B103,US87165B1035,SYF,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LATR,UPST US Equity,UPST,Upstart Holdings Inc,549300WNB47JRNENIC75,Upstart Holdings Inc,91680M107,US91680M1071,UPST,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LATR,V US Equity,V,Visa Inc,549300JZ4OKEHW3DPJ59,Visa Inc,92826C839,US92826C8394,V,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LATR,XYZ US Equity,XYZ,Block Inc,549300OHIIUWSTIZME52,Block Inc,852234103,US8522341036,XYZ,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
