holdingId,name,lei,title,cusip,isin,ticker,balance,units,curCd,valUSD,pctVal,payoffProfile,assetCat,issuerCat,invCountry,isRestrictedSec,fairValLevel,isCashCollateral,isNonCashCollateral,isLoanByFund,otherDesc,otherValue
QQQ-C148.55-20270528,QQQ 05/28/2027 148.55 C,N/A,QQQ 05/28/2027 148.55 C,N/A,,QQQ-C148.55-20270528,13.0,NC,USD,741133.24,75.91,Long,DE,CORP,US,N,2,N,N,N,USER DEFINED,QQQ-C148.55-20270528
QQQ-C905.4-20270528,QQQ 05/28/2027 905.4 C,N/A,QQQ 05/28/2027 905.4 C,N/A,,QQQ-C905.4-20270528,13.0,NC,USD,-24801.24,-2.54,Short,DE,CORP,US,N,2,N,N,N,USER DEFINED,QQQ-C905.4-20270528
QQQ-P668.47-20270528,QQQ 05/28/2027 668.47 P,N/A,QQQ 05/28/2027 668.47 P,N/A,,QQQ-P668.47-20270528,13.0,NC,USD,-58721.73,-6.01,Short,DE,CORP,US,N,2,N,N,N,USER DEFINED,QQQ-P668.47-20270528
QQQ-P742.74-20270528,QQQ 05/28/2027 742.74 P,N/A,QQQ 05/28/2027 742.74 P,N/A,,QQQ-P742.74-20270528,13.0,NC,USD,95929.87,9.83,Long,DE,CORP,US,N,2,N,N,N,USER DEFINED,QQQ-P742.74-20270528
912828ZS2,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 0.5% 05/31/2027,912828ZS2,US912828ZS21,,188000.00000000,PA,USD,181901.08,18.63,Long,DBT,UST,US,N,2,N,N,N,,
FGXXX,First American Government Obli,549300R5MYM6VZF1RM44,First American Government Obligations Fund,31846V336,US31846V3362,FGXXX,40790.24000000,NS,USD,40790.24,4.18,Long,STIV,RF,US,N,1,N,N,N,,
