holdingId,derivCat,counterpartyName,counterpartyLei,unrealizedAppr,refInstType,refIssuerName,refIssueTitle,refCusip,refIsin,refTicker,swapFlag,terminationDt,notionalAmt,swapCurCd,recFixedOrFloating,recDesc,pmntFixedOrFloating,pmntFloatingRtIndex,pmntPmntAmt,pmntCurCdLeg,pmntRateTenor,pmntRateUnit
683344105-TRS-12/01/27-L-CANT,SWP,Cantor Fitzgerald & Co.,5493004J7H4GCPG6OB62,9961.58,otherRefInst,ONTO INNOVATION INC.,ONTO INNOVATION INC.,683344105,US6833441057,ONTO,Y,2027-12-01,508816.96,USD,Other,Total return of Onto Innovation Inc,Floating,USD-SOFR,508816.96,USD,Month,3
