holdingId,name,lei,title,cusip,isin,ticker,balance,units,curCd,valUSD,pctVal,payoffProfile,assetCat,issuerCat,invCountry,isRestrictedSec,fairValLevel,isCashCollateral,isNonCashCollateral,isLoanByFund,otherDesc,otherValue
SPY-C151.71-20270528,SPY 05/28/2027 151.71 C,N/A,SPY 05/28/2027 151.71 C,N/A,,SPY-C151.71-20270528,13.0,NC,USD,764025.88,77.28,Long,DE,CORP,US,N,2,N,N,N,USER DEFINED,SPY-C151.71-20270528
SPY-C865.65-20270528,SPY 05/28/2027 865.65 C,N/A,SPY 05/28/2027 865.65 C,N/A,,SPY-C865.65-20270528,13.0,NC,USD,-12842.71,-1.30,Short,DE,CORP,US,N,2,N,N,N,USER DEFINED,SPY-C865.65-20270528
SPY-P493.05-20270528,SPY 05/28/2027 493.05 P,N/A,SPY 05/28/2027 493.05 P,N/A,,SPY-P493.05-20270528,13.0,NC,USD,-8084.45,-0.82,Short,DE,CORP,US,N,2,N,N,N,USER DEFINED,SPY-P493.05-20270528
SPY-P720.61-20270528,SPY 05/28/2027 720.61 P,N/A,SPY 05/28/2027 720.61 P,N/A,,SPY-P720.61-20270528,13.0,NC,USD,46443.29,4.70,Long,DE,CORP,US,N,2,N,N,N,USER DEFINED,SPY-P720.61-20270528
912828ZS2,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 0.5% 05/31/2027,912828ZS2,US912828ZS21,,188000.00000000,PA,USD,181901.08,18.40,Long,DBT,UST,US,N,2,N,N,N,,
FGXXX,First American Government Obli,549300R5MYM6VZF1RM44,First American Government Obligations Fund,31846V336,US31846V3362,FGXXX,17131.12000000,NS,USD,17131.12,1.73,Long,STIV,RF,US,N,1,N,N,N,,
