holdingId,name,lei,title,cusip,isin,ticker,balance,units,curCd,valUSD,pctVal,payoffProfile,assetCat,issuerCat,invCountry,isRestrictedSec,fairValLevel,isCashCollateral,isNonCashCollateral,isLoanByFund,issuerConditionalDesc,otherDesc,otherValue
81369Y886-TRS-07/07/27-L-CLST,N/A,N/A,STATE STREET UTILITIES SELECT SECTOR SPDR ETF-SWAP-CLST-L,N/A,,81369Y886-TRS-07/07/27-L-CLST,1,NC,USD,28384.99,5.24,N/A,DE,OTHER,US,N,2,N,N,N,N/A,USER DEFINED,81369Y886-TRS-07/07/27-L-CLST
FGXXX,First American Government Obli,549300R5MYM6VZF1RM44,First American Government Obligations Fund,31846V336,US31846V3362,FGXXX,201302.04000000,NS,USD,201302.04,37.20,Long,STIV,RF,US,N,1,N,N,N,,,
