holdingId,name,lei,title,cusip,isin,ticker,balance,units,curCd,valUSD,pctVal,payoffProfile,assetCat,issuerCat,invCountry,isRestrictedSec,fairValLevel,isCashCollateral,isNonCashCollateral,isLoanByFund,otherDesc,otherValue
QQQ-C133.55-20270430,QQQ 04/30/2027 133.55 C,N/A,QQQ 04/30/2027 133.55 C,N/A,,QQQ-C133.55-20270430,78.0,NC,USD,4550539.35,84.67,Long,DE,CORP,US,N,2,N,N,N,USER DEFINED,QQQ-C133.55-20270430
QQQ-C767.9-20270430,QQQ 04/30/2027 767.9 C,N/A,QQQ 04/30/2027 767.9 C,N/A,,QQQ-C767.9-20270430,78.0,NC,USD,-427135.87,-7.95,Short,DE,CORP,US,N,2,N,N,N,USER DEFINED,QQQ-C767.9-20270430
QQQ-P567.58-20270430,QQQ 04/30/2027 567.58 P,N/A,QQQ 04/30/2027 567.58 P,N/A,,QQQ-P567.58-20270430,78.0,NC,USD,-160699.06,-2.99,Short,DE,CORP,US,N,2,N,N,N,USER DEFINED,QQQ-P567.58-20270430
QQQ-P667.74-20270430,QQQ 04/30/2027 667.74 P,N/A,QQQ 04/30/2027 667.74 P,N/A,,QQQ-P667.74-20270430,78.0,NC,USD,336171.52,6.26,Long,DE,CORP,US,N,2,N,N,N,USER DEFINED,QQQ-P667.74-20270430
912828ZN3,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 0.5% 04/30/2027,912828ZN3,US912828ZN34,,930000.00000000,PA,USD,902778.92,16.80,Long,DBT,UST,US,N,2,N,N,N,,
FGXXX,First American Government Obli,549300R5MYM6VZF1RM44,First American Government Obligations Fund,31846V336,US31846V3362,FGXXX,172653.54000000,NS,USD,172653.54,3.21,Long,STIV,RF,US,N,1,N,N,N,,
