holdingId,derivCat,counterpartyName,counterpartyLei,unrealizedAppr,refInstType,refIssuerName,refIssueTitle,refCusip,refIsin,refTicker,swapFlag,terminationDt,notionalAmt,swapCurCd,recFixedOrFloating,recDesc,pmntFixedOrFloating,pmntFloatingRtIndex,pmntPmntAmt,pmntCurCdLeg,pmntRateTenor,pmntRateUnit
218946663-TRS-07/07/27-L-CLST,SWP,Clear Street LLC,549300KNQS43Y7TO3X67,46668.61,otherRefInst,EUROVEST EUV FUND MASTER FIC FIM,EUROVEST EUV FUND MASTER FIC FIM,218946663,US2189466632,EUV,Y,2027-07-07,3880404.00,USD,Other,Total return of Corgi Lithography & Semiconduc,Floating,USD-SOFR,3880404.00,USD,Month,3
