holdingId,name,lei,title,cusip,isin,ticker,balance,units,curCd,valUSD,pctVal,payoffProfile,assetCat,issuerCat,invCountry,isRestrictedSec,fairValLevel,isCashCollateral,isNonCashCollateral,isLoanByFund,issuerConditionalDesc,otherDesc,otherValue
922908751-TRS-07/05/27-L-MREX,N/A,N/A,VANGUARD SMALL-CAP INDEX FUND ETF SHARES-SWAP-MREX-L,N/A,,922908751-TRS-07/05/27-L-MREX,1,NC,USD,5395.33,0.61,N/A,DE,OTHER,US,N,2,N,N,N,N/A,USER DEFINED,922908751-TRS-07/05/27-L-MREX
FGXXX,First American Government Obli,549300R5MYM6VZF1RM44,First American Government Obligations Fund,31846V336,US31846V3362,FGXXX,178019.23000000,NS,USD,178019.23,20.29,Long,STIV,RF,US,N,1,N,N,N,,,
