Account,bbgid,rawTicker,name,lei,title,cusip,isin,ticker,invCountry,assetCat,issuerCat,derivCat,counterpartyName,counterpartyLei,putOrCall,writtenOrPur,exercisePrice,exercisePriceCurCd,expDt,delta,refInstType,refIndexName,refIndexIdentifier,swapFlag,terminationDt,notionalAmt,swapCurCd,unrealizedAppr,valUSD,pctVal,recFixedOrFloating,recDesc,pmntFixedOrFloating,pmntFloatingRtIndex,pmntFloatingRtSpread,pmntPmntAmt,pmntCurCdLeg,pmntRateTenor,pmntRateUnit,refIssuerName,refIssueTitle,refCusip,refIsin,refTicker,maturityDt,couponKind,annualizedRt,isDefault,areIntrstPmntsInArrs,isPaidKind
NYNY,MC US Equity,MC,Moelis & Co,549300891QNU7VTQUR83,Moelis & Co,60786M105,US60786M1053,MC,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYNY,MCO US Equity,MCO,Moody's Corp,549300GCEDD8YCF5WU84,Moody's Corp,615369105,US6153691059,MCO,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYNY,MDB US Equity,MDB,MongoDB Inc,549300TPTG69WKWE1Z37,MongoDB Inc,60937P106,US60937P1066,MDB,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYNY,MET US Equity,MET,MetLife Inc,C4BXATY60WC6XEOZDX54,MetLife Inc,59156R108,US59156R1086,MET,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYNY,MKTX US Equity,MKTX,MarketAxess Holdings Inc,5493002U1CA1XJOVID83,MarketAxess Holdings Inc,57060D108,US57060D1081,MKTX,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYNY,MRSH US Equity,MRSH,Marsh & McLennan Cos Inc,549300XMP3KDCKJXIU47,Marsh & McLennan Cos Inc,571748102,US5717481023,MRSH,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYNY,MS US Equity,MS,Morgan Stanley,IGJSJL3JD5P30I6NJZ34,Morgan Stanley,617446448,US6174464486,MS,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYNY,MSCI US Equity,MSCI,MSCI Inc,549300HTIN2PD78UB763,MSCI Inc,55354G100,US55354G1004,MSCI,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYNY,MSGS US Equity,MSGS,Madison Square Garden Sports C,N/A,Madison Square Garden Sports Corp,55825T103,US55825T1034,MSGS,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYNY,NDAQ US Equity,NDAQ,Nasdaq Inc,549300L8X1Q78ERXFD06,Nasdaq Inc,631103108,US6311031081,NDAQ,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYNY,NLY US Equity,NLY,Annaly Capital Management Inc,2DTL0G3FPRYUT58TI025,Annaly Capital Management Inc,035710839,US0357108390,NLY,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYNY,NWSA US Equity,NWSA,News Corp,549300ITS31QK8VRBQ14,News Corp,65249B109,US65249B1098,NWSA,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYNY,NYT US Equity,NYT,New York Times Co/The,529900J1WEMMIW7BOH57,New York Times Co/The,650111107,US6501111073,NYT,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYNY,OMC US Equity,OMC,Omnicom Group Inc,HKUPACFHSSASQK8HLS17,Omnicom Group Inc,681919106,US6819191064,OMC,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYNY,OWL US Equity,OWL,Blue Owl Capital Inc,N/A,Blue Owl Capital Inc,09581B103,US09581B1035,OWL,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYNY,PFE US Equity,PFE,Pfizer Inc,765LHXWGK1KXCLTFYQ30,Pfizer Inc,717081103,US7170811035,PFE,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYNY,PJT US Equity,PJT,PJT Partners Inc,549300W3WBEQUBKYTN87,PJT Partners Inc,69343T107,US69343T1079,PJT,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYNY,PSKY US Equity,PSKY,Paramount Skydance Corp,529900B6VAJG54Y9QF02,Paramount Skydance Corp,69932A204,US69932A2042,PSKY,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYNY,RITM US Equity,RITM,Rithm Capital Corp,549300WNTHGEO5LP2G31,Rithm Capital Corp,64828T201,US64828T2015,RITM,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYNY,RL US Equity,RL,Ralph Lauren Corp,HO1QNWM0IXBZ0QSMMO20,Ralph Lauren Corp,751212101,US7512121010,RL,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYNY,SNEX US Equity,SNEX,StoneX Group Inc,549300JUF07L8VF02M60,StoneX Group Inc,861896108,US8618961085,SNEX,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYNY,SPGI US Equity,SPGI,S&P Global Inc,Y6X4K52KMJMZE7I7MY94,S&P Global Inc,78409V104,US78409V1044,SPGI,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYNY,TPR US Equity,TPR,Tapestry Inc,549300LJNVY5SW3VTN33,Tapestry Inc,876030107,US8760301072,TPR,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYNY,TRV US Equity,TRV,Travelers Cos Inc/The,549300Y650407RU8B149,Travelers Cos Inc/The,89417E109,US89417E1091,TRV,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYNY,TW US Equity,TW,Tradeweb Markets Inc,N/A,Tradeweb Markets Inc,892672106,US8926721064,TW,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYNY,VICI US Equity,VICI,VICI Properties Inc,254900RKH6RY9KCJQH63,VICI Properties Inc,925652109,US9256521090,VICI,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYNY,VIRT US Equity,VIRT,Virtu Financial Inc,5493001OPW2K42CH3884,Virtu Financial Inc,928254101,US9282541013,VIRT,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYNY,VZ US Equity,VZ,Verizon Communications Inc,2S72QS2UO2OESLG6Y829,Verizon Communications Inc,92343V104,US92343V1044,VZ,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYNY,WBD US Equity,WBD,Warner Bros Discovery Inc,5493006ZCRFWKF6B1K26,Warner Bros Discovery Inc,934423104,US9344231041,WBD,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYNY,WPC US Equity,WPC,WP Carey Inc,54930042CRNE713E3Q67,WP Carey Inc,92936U109,US92936U1097,WPC,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
