holdingId,name,lei,title,cusip,isin,ticker,balance,units,curCd,valUSD,pctVal,payoffProfile,assetCat,issuerCat,invCountry,isRestrictedSec,fairValLevel,isCashCollateral,isNonCashCollateral,isLoanByFund
91282CBB6,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 0.625% 12/31/2027,91282CBB6,US91282CBB63,,87000.00000000,PA,USD,82541.25,1.10,Long,DBT,UST,US,N,2,N,N,N
91282CBJ9,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 0.75% 01/31/2028,91282CBJ9,US91282CBJ99,,90000.00000000,PA,USD,85308.40,1.14,Long,DBT,UST,US,N,2,N,N,N
91282CBP5,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 1.125% 02/29/2028,91282CBP5,US91282CBP59,,90000.00000000,PA,USD,85619.53,1.14,Long,DBT,UST,US,N,2,N,N,N
91282CBS9,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 1.25% 03/31/2028,91282CBS9,US91282CBS98,,87000.00000000,PA,USD,82740.06,1.10,Long,DBT,UST,US,N,2,N,N,N
91282CBZ3,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 1.25% 04/30/2028,91282CBZ3,US91282CBZ32,,90000.00000000,PA,USD,85399.80,1.14,Long,DBT,UST,US,N,2,N,N,N
91282CCE9,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 1.25% 05/31/2028,91282CCE9,US91282CCE93,,90000.00000000,PA,USD,85192.38,1.13,Long,DBT,UST,US,N,2,N,N,N
91282CCH2,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 1.25% 06/30/2028,91282CCH2,US91282CCH25,,87000.00000000,PA,USD,82165.72,1.09,Long,DBT,UST,US,N,2,N,N,N
91282CCR0,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 1% 07/31/2028,91282CCR0,US91282CCR07,,90000.00000000,PA,USD,84352.15,1.12,Long,DBT,UST,US,N,2,N,N,N
91282CCV1,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 1.125% 08/31/2028,91282CCV1,US91282CCV19,,90000.00000000,PA,USD,84364.45,1.12,Long,DBT,UST,US,N,2,N,N,N
91282CCY5,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 1.25% 09/30/2028,91282CCY5,US91282CCY57,,90000.00000000,PA,USD,84399.61,1.12,Long,DBT,UST,US,N,2,N,N,N
91282CDF5,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 1.375% 10/31/2028,91282CDF5,US91282CDF59,,87000.00000000,PA,USD,81633.87,1.09,Long,DBT,UST,US,N,2,N,N,N
91282CDL2,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 1.5% 11/30/2028,91282CDL2,US91282CDL28,,87000.00000000,PA,USD,81710.33,1.09,Long,DBT,UST,US,N,2,N,N,N
91282CDP3,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 1.375% 12/31/2028,91282CDP3,US91282CDP32,,87000.00000000,PA,USD,81278.73,1.08,Long,DBT,UST,US,N,2,N,N,N
91282CDW8,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 1.75% 01/31/2029,91282CDW8,US91282CDW82,,84000.00000000,PA,USD,79061.72,1.05,Long,DBT,UST,US,N,2,N,N,N
91282CEB3,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 1.875% 02/28/2029,91282CEB3,US91282CEB37,,84000.00000000,PA,USD,79191.33,1.05,Long,DBT,UST,US,N,2,N,N,N
91282CEE7,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 2.375% 03/31/2029,91282CEE7,US91282CEE75,,63000.00000000,PA,USD,60101.02,0.80,Long,DBT,UST,US,N,2,N,N,N
91282CEM9,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 2.875% 04/30/2029,91282CEM9,US91282CEM91,,60000.00000000,PA,USD,57960.94,0.77,Long,DBT,UST,US,N,2,N,N,N
91282CET4,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 2.625% 05/31/2027,91282CET4,US91282CET45,,63000.00000000,PA,USD,62173.36,0.83,Long,DBT,UST,US,N,2,N,N,N
91282CEW7,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.25% 06/30/2027,91282CEW7,US91282CEW73,,63000.00000000,PA,USD,62482.59,0.83,Long,DBT,UST,US,N,2,N,N,N
91282CFB2,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 2.75% 07/31/2027,91282CFB2,US91282CFB28,,63000.00000000,PA,USD,62077.15,0.83,Long,DBT,UST,US,N,2,N,N,N
91282CFH9,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.125% 08/31/2027,91282CFH9,US91282CFH97,,63000.00000000,PA,USD,62278.95,0.83,Long,DBT,UST,US,N,2,N,N,N
91282CFM8,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 4.125% 09/30/2027,91282CFM8,US91282CFM82,,63000.00000000,PA,USD,62997.54,0.84,Long,DBT,UST,US,N,2,N,N,N
91282CFU0,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 4.125% 10/31/2027,91282CFU0,US91282CFU09,,60000.00000000,PA,USD,59976.56,0.80,Long,DBT,UST,US,N,2,N,N,N
91282CFZ9,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.875% 11/30/2027,91282CFZ9,US91282CFZ95,,60000.00000000,PA,USD,59775.00,0.80,Long,DBT,UST,US,N,2,N,N,N
91282CGC9,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.875% 12/31/2027,91282CGC9,US91282CGC91,,63000.00000000,PA,USD,62753.91,0.84,Long,DBT,UST,US,N,2,N,N,N
91282CGH8,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.5% 01/31/2028,91282CGH8,US91282CGH88,,104000.00000000,PA,USD,102955.94,1.37,Long,DBT,UST,US,N,2,N,N,N
91282CGP0,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 4% 02/29/2028,91282CGP0,US91282CGP05,,60000.00000000,PA,USD,59855.86,0.80,Long,DBT,UST,US,N,2,N,N,N
91282CGT2,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.625% 03/31/2028,91282CGT2,US91282CGT27,,63000.00000000,PA,USD,62437.68,0.83,Long,DBT,UST,US,N,2,N,N,N
91282CHA2,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.5% 04/30/2028,91282CHA2,US91282CHA27,,63000.00000000,PA,USD,62272.79,0.83,Long,DBT,UST,US,N,2,N,N,N
91282CHE4,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.625% 05/31/2028,91282CHE4,US91282CHE49,,60000.00000000,PA,USD,59421.09,0.79,Long,DBT,UST,US,N,2,N,N,N
91282CHK0,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 4% 06/30/2028,91282CHK0,US91282CHK09,,63000.00000000,PA,USD,62820.35,0.84,Long,DBT,UST,US,N,2,N,N,N
91282CHQ7,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 4.125% 07/31/2028,91282CHQ7,US91282CHQ78,,63000.00000000,PA,USD,62963.09,0.84,Long,DBT,UST,US,N,2,N,N,N
91282CHX2,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 4.375% 08/31/2028,91282CHX2,US91282CHX20,,63000.00000000,PA,USD,63280.55,0.84,Long,DBT,UST,US,N,2,N,N,N
91282CJA0,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 4.625% 09/30/2028,91282CJA0,US91282CJA09,,84000.00000000,PA,USD,84838.36,1.13,Long,DBT,UST,US,N,2,N,N,N
91282CJF9,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 4.875% 10/31/2028,91282CJF9,US91282CJF95,,84000.00000000,PA,USD,85323.98,1.14,Long,DBT,UST,US,N,2,N,N,N
91282CJN2,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 4.375% 11/30/2028,91282CJN2,US91282CJN20,,87000.00000000,PA,USD,87431.60,1.16,Long,DBT,UST,US,N,2,N,N,N
91282CJR3,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.75% 12/31/2028,91282CJR3,US91282CJR34,,79000.00000000,PA,USD,78230.06,1.04,Long,DBT,UST,US,N,2,N,N,N
91282CJW2,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 4% 01/31/2029,91282CJW2,US91282CJW29,,90000.00000000,PA,USD,89648.44,1.19,Long,DBT,UST,US,N,2,N,N,N
91282CKD2,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 4.25% 02/28/2029,91282CKD2,US91282CKD29,,93000.00000000,PA,USD,93223.42,1.24,Long,DBT,UST,US,N,2,N,N,N
91282CKG5,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 4.125% 03/31/2029,91282CKG5,US91282CKG59,,93000.00000000,PA,USD,92923.71,1.24,Long,DBT,UST,US,N,2,N,N,N
