holdingId,name,lei,title,cusip,isin,ticker,balance,units,curCd,valUSD,pctVal,payoffProfile,assetCat,issuerCat,invCountry,isRestrictedSec,fairValLevel,isCashCollateral,isNonCashCollateral,isLoanByFund
MET,MetLife Inc,C4BXATY60WC6XEOZDX54,MetLife Inc,59156R108,US59156R1086,MET,234.00000000,NS,USD,19796.40,1.38,Long,EC,CORP,US,N,1,N,N,N
MKTX,MarketAxess Holdings Inc,5493002U1CA1XJOVID83,MarketAxess Holdings Inc,57060D108,US57060D1081,MKTX,36.00000000,NS,USD,4084.56,0.28,Long,EC,CORP,US,N,1,N,N,N
MRSH,Marsh & McLennan Cos Inc,549300XMP3KDCKJXIU47,Marsh & McLennan Cos Inc,571748102,US5717481023,MRSH,162.00000000,NS,USD,26885.52,1.87,Long,EC,CORP,US,N,1,N,N,N
MS,Morgan Stanley,IGJSJL3JD5P30I6NJZ34,Morgan Stanley,617446448,US6174464486,MS,252.00000000,NS,USD,55404.72,3.86,Long,EC,CORP,US,N,1,N,N,N
MSCI,MSCI Inc,549300HTIN2PD78UB763,MSCI Inc,55354G100,US55354G1004,MSCI,36.00000000,NS,USD,20782.44,1.45,Long,EC,CORP,US,N,1,N,N,N
MSGS,Madison Square Garden Sports C,N/A,Madison Square Garden Sports Corp,55825T103,US55825T1034,MSGS,18.00000000,NS,USD,6588.90,0.46,Long,EC,CORP,US,N,1,N,N,N
NDAQ,Nasdaq Inc,549300L8X1Q78ERXFD06,Nasdaq Inc,631103108,US6311031081,NDAQ,225.00000000,NS,USD,18362.25,1.28,Long,EC,CORP,US,N,1,N,N,N
NLY,Annaly Capital Management Inc,2DTL0G3FPRYUT58TI025,Annaly Capital Management Inc,035710839,US0357108390,NLY,477.00000000,NS,USD,10641.87,0.74,Long,EC,CORP,US,N,1,N,N,N
NWSA,News Corp,549300ITS31QK8VRBQ14,News Corp,65249B109,US65249B1098,NWSA,306.00000000,NS,USD,7720.38,0.54,Long,EC,CORP,US,N,1,N,N,N
NYT,New York Times Co/The,529900J1WEMMIW7BOH57,New York Times Co/The,650111107,US6501111073,NYT,117.00000000,NS,USD,8332.74,0.58,Long,EC,CORP,US,N,1,N,N,N
OMC,Omnicom Group Inc,HKUPACFHSSASQK8HLS17,Omnicom Group Inc,681919106,US6819191064,OMC,171.00000000,NS,USD,12595.86,0.88,Long,EC,CORP,US,N,1,N,N,N
OWL,Blue Owl Capital Inc,N/A,Blue Owl Capital Inc,09581B103,US09581B1035,OWL,639.00000000,NS,USD,5412.33,0.38,Long,EC,CORP,US,N,1,N,N,N
PFE,Pfizer Inc,765LHXWGK1KXCLTFYQ30,Pfizer Inc,717081103,US7170811035,PFE,1548.00000000,NS,USD,37213.92,2.59,Long,EC,CORP,US,N,1,N,N,N
PJT,PJT Partners Inc,549300W3WBEQUBKYTN87,PJT Partners Inc,69343T107,US69343T1079,PJT,27.00000000,NS,USD,4135.59,0.29,Long,EC,CORP,US,N,1,N,N,N
PSKY,Paramount Skydance Corp,529900B6VAJG54Y9QF02,Paramount Skydance Corp,69932A204,US69932A2042,PSKY,648.00000000,NS,USD,6318.00,0.44,Long,EC,CORP,US,N,1,N,N,N
RITM,Rithm Capital Corp,549300WNTHGEO5LP2G31,Rithm Capital Corp,64828T201,US64828T2015,RITM,576.00000000,NS,USD,5322.24,0.37,Long,EC,CORP,US,N,1,N,N,N
RL,Ralph Lauren Corp,HO1QNWM0IXBZ0QSMMO20,Ralph Lauren Corp,751212101,US7512121010,RL,27.00000000,NS,USD,11184.75,0.78,Long,EC,CORP,US,N,1,N,N,N
SNEX,StoneX Group Inc,549300JUF07L8VF02M60,StoneX Group Inc,861896108,US8618961085,SNEX,54.00000000,NS,USD,7351.02,0.51,Long,EC,CORP,US,N,1,N,N,N
SPGI,S&P Global Inc,Y6X4K52KMJMZE7I7MY94,S&P Global Inc,78409V104,US78409V1044,SPGI,81.00000000,NS,USD,32590.35,2.27,Long,EC,CORP,US,N,1,N,N,N
TPR,Tapestry Inc,549300LJNVY5SW3VTN33,Tapestry Inc,876030107,US8760301072,TPR,108.00000000,NS,USD,16173.00,1.13,Long,EC,CORP,US,N,1,N,N,N
TRV,Travelers Cos Inc/The,549300Y650407RU8B149,Travelers Cos Inc/The,89417E109,US89417E1091,TRV,81.00000000,NS,USD,25979.94,1.81,Long,EC,CORP,US,N,1,N,N,N
TW,Tradeweb Markets Inc,N/A,Tradeweb Markets Inc,892672106,US8926721064,TW,90.00000000,NS,USD,8644.50,0.60,Long,EC,CORP,US,N,1,N,N,N
VICI,VICI Properties Inc,254900RKH6RY9KCJQH63,VICI Properties Inc,925652109,US9256521090,VICI,558.00000000,NS,USD,14909.76,1.04,Long,EC,CORP,US,N,1,N,N,N
VIRT,Virtu Financial Inc,5493001OPW2K42CH3884,Virtu Financial Inc,928254101,US9282541013,VIRT,99.00000000,NS,USD,6172.65,0.43,Long,EC,CORP,US,N,1,N,N,N
VZ,Verizon Communications Inc,2S72QS2UO2OESLG6Y829,Verizon Communications Inc,92343V104,US92343V1044,VZ,1017.00000000,NS,USD,46456.56,3.24,Long,EC,CORP,US,N,1,N,N,N
WBD,Warner Bros Discovery Inc,5493006ZCRFWKF6B1K26,Warner Bros Discovery Inc,934423104,US9344231041,WBD,918.00000000,NS,USD,24969.60,1.74,Long,EC,CORP,US,N,1,N,N,N
WPC,WP Carey Inc,54930042CRNE713E3Q67,WP Carey Inc,92936U109,US92936U1097,WPC,144.00000000,NS,USD,10458.72,0.73,Long,EC,CORP,US,N,1,N,N,N
