holdingId,derivCat,counterpartyName,counterpartyLei,unrealizedAppr,putOrCall,writtenOrPur,shareNo,exercisePrice,exercisePriceCurCd,expDt,delta,refInstType,refIndexName,refIndexIdentifier
EEM-C14.02-20270528,OPT,The Options Clearing Corporation,549300CII6SLYGKNHA04,-48450.10,Call,Purchased,N/A,14.02,USD,2027-05-28,N/A,indexBasket,MSCI Emerging Markets Index,MXEF
EEM-C87.03-20270528,OPT,The Options Clearing Corporation,549300CII6SLYGKNHA04,9820.30,Call,Written,N/A,87.03,USD,2027-05-28,N/A,indexBasket,MSCI Emerging Markets Index,MXEF
EEM-P59.57-20270528,OPT,The Options Clearing Corporation,549300CII6SLYGKNHA04,370.57,Put,Written,N/A,59.57,USD,2027-05-28,N/A,indexBasket,MSCI Emerging Markets Index,MXEF
EEM-P70.08-20270528,OPT,The Options Clearing Corporation,549300CII6SLYGKNHA04,12191.21,Put,Purchased,N/A,70.08,USD,2027-05-28,N/A,indexBasket,MSCI Emerging Markets Index,MXEF
