holdingId,name,lei,title,cusip,isin,ticker,balance,units,curCd,valUSD,pctVal,payoffProfile,assetCat,issuerCat,invCountry,isRestrictedSec,fairValLevel,isCashCollateral,isNonCashCollateral,isLoanByFund,issuerConditionalDesc,otherDesc,otherValue
FGXXX,First American Government Obli,549300R5MYM6VZF1RM44,First American Government Obligations Fund,31846V336,US31846V3362,FGXXX,26886.00000000,NS,USD,26886.00,11.07,Long,STIV,RF,US,N,1,N,N,N,,,
M20791105-TRS-12/01/27-L-CANT,N/A,N/A,CAMTEK LTD.-SWAP-CANT-L,N/A,,M20791105-TRS-12/01/27-L-CANT,1,NC,USD,-7392.44,-3.04,N/A,DE,OTHER,US,N,2,N,N,N,N/A,USER DEFINED,M20791105-TRS-12/01/27-L-CANT
