holdingId,name,lei,title,cusip,isin,ticker,balance,units,curCd,valUSD,pctVal,payoffProfile,assetCat,issuerCat,invCountry,isRestrictedSec,fairValLevel,isCashCollateral,isNonCashCollateral,isLoanByFund,issuerConditionalDesc,otherDesc,otherValue
46434G772-TRS-07/05/27-L-MREX,N/A,N/A,ISHARES MSCI TAIWAN ETF-SWAP-MREX-L,N/A,,46434G772-TRS-07/05/27-L-MREX,1,NC,USD,34044.50,5.85,Long,DE,OTHER,US,N,2,N,N,N,N/A,USER DEFINED,46434G772-TRS-07/05/27-L-MREX
FGXXX,First American Government Obli,549300R5MYM6VZF1RM44,First American Government Obligations Fund,31846V336,US31846V3362,FGXXX,135523.96000000,NS,USD,135523.96,23.28,Long,STIV,RF,US,N,1,N,N,N,,,
