Account,bbgid,rawTicker,name,lei,title,cusip,isin,ticker,invCountry,assetCat,issuerCat,derivCat,counterpartyName,counterpartyLei,putOrCall,writtenOrPur,exercisePrice,exercisePriceCurCd,expDt,delta,refInstType,refIndexName,refIndexIdentifier,swapFlag,terminationDt,notionalAmt,swapCurCd,unrealizedAppr,valUSD,pctVal,recFixedOrFloating,recDesc,pmntFixedOrFloating,pmntFloatingRtIndex,pmntFloatingRtSpread,pmntPmntAmt,pmntCurCdLeg,pmntRateTenor,pmntRateUnit,refIssuerName,refIssueTitle,refCusip,refIsin,refTicker,maturityDt,couponKind,annualizedRt,isDefault,areIntrstPmntsInArrs,isPaidKind
IDMY,,2EFA  270430C00020410,EFA 04/30/2027 20.41 C,N/A,EFA 04/30/2027 20.41 C,2EFA  270430C00020410,,EFA-C20.41-20270430,US,DE,CORP,OPT,The Options Clearing Corporation,549300CII6SLYGKNHA04,Call,Purchased,20.41,USD,2027-04-30,N/A,indexBasket,MSCI EAFE Index,MXEA,,,,,-120701.56,3774232.86,79.68,,,,,,,,,,,,,,,,,,,,
IDMY,,2EFA  270430C00118370,EFA 04/30/2027 118.37 C,N/A,EFA 04/30/2027 118.37 C,2EFA  270430C00118370,,EFA-C118.37-20270430,US,DE,CORP,OPT,The Options Clearing Corporation,549300CII6SLYGKNHA04,Call,Written,118.37,USD,2027-04-30,N/A,indexBasket,MSCI EAFE Index,MXEA,,,,,47890.74,-72935.81,-1.54,,,,,,,,,,,,,,,,,,,,
IDMY,,2EFA  270430P00086730,EFA 04/30/2027 86.73 P,N/A,EFA 04/30/2027 86.73 P,2EFA  270430P00086730,,EFA-P86.73-20270430,US,DE,CORP,OPT,The Options Clearing Corporation,549300CII6SLYGKNHA04,Put,Written,86.73,USD,2027-04-30,N/A,indexBasket,MSCI EAFE Index,MXEA,,,,,12776.63,-98089.29,-2.07,,,,,,,,,,,,,,,,,,,,
IDMY,,2EFA  270430P00102040,EFA 04/30/2027 102.04 P,N/A,EFA 04/30/2027 102.04 P,2EFA  270430P00102040,,EFA-P102.04-20270430,US,DE,CORP,OPT,The Options Clearing Corporation,549300CII6SLYGKNHA04,Put,Purchased,102.04,USD,2027-04-30,N/A,indexBasket,MSCI EAFE Index,MXEA,,,,,10382.55,264250.80,5.58,,,,,,,,,,,,,,,,,,,,
IDMY,91282CMY4 Govt,91282CMY4,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.75% 04/30/2027,91282CMY4,US91282CMY48,,US,DBT,UST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2027-04-30,Fixed,3.75,,,
IDMY,FGXXX US Equity,FGXXX,First American Government Obli,549300R5MYM6VZF1RM44,First American Government Obligations Fund,31846V336,US31846V3362,FGXXX,US,STIV,RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
