holdingId,name,lei,title,cusip,isin,ticker,balance,units,curCd,valUSD,pctVal,payoffProfile,assetCat,issuerCat,invCountry,isRestrictedSec,fairValLevel,isCashCollateral,isNonCashCollateral,isLoanByFund,issuerConditionalDesc,otherDesc,otherValue
910873405-TRS-12/01/27-L-CANT,N/A,N/A,UNITED MICROELECTRONICS CORPORATION-SWAP-CANT-L,N/A,,910873405-TRS-12/01/27-L-CANT,1,NC,USD,34200.20,12.03,Long,DE,OTHER,US,N,2,N,N,N,N/A,USER DEFINED,910873405-TRS-12/01/27-L-CANT
FGXXX,First American Government Obli,549300R5MYM6VZF1RM44,First American Government Obligations Fund,31846V336,US31846V3362,FGXXX,26730.00000000,NS,USD,26730.00,9.40,Long,STIV,RF,US,N,1,N,N,N,,,
