holdingId,name,lei,title,cusip,isin,ticker,balance,units,curCd,valUSD,pctVal,payoffProfile,assetCat,issuerCat,invCountry,isRestrictedSec,fairValLevel,isCashCollateral,isNonCashCollateral,isLoanByFund
FOUR,Shift4 Payments Inc,N/A,Shift4 Payments Inc,82452J109,US82452J1097,FOUR,312.00000000,NS,USD,13796.64,0.98,Long,EC,CORP,US,N,1,N,N,N
GDOT,Green Dot Corp,N/A,Green Dot Corp,39304D102,US39304D1028,GDOT,648.00000000,NS,USD,8773.92,0.62,Long,EC,CORP,US,N,1,N,N,N
GLBE,Global-e Online Ltd,N/A,Global-e Online Ltd,N/A,IL0011741688,GLBE,528.00000000,NS,USD,17978.40,1.27,Long,EC,CORP,IL,N,1,N,N,N
GPN,Global Payments Inc,549300NOMHGVQBX6S778,Global Payments Inc,37940X102,US37940X1028,GPN,444.00000000,NS,USD,29783.52,2.11,Long,EC,CORP,US,N,1,N,N,N
HOOD,Robinhood Markets Inc,213800FS5AO3YWIE6F63,Robinhood Markets Inc,770700102,US7707001027,HOOD,600.00000000,NS,USD,58314.00,4.13,Long,EC,CORP,US,N,1,N,N,N
INTR,Inter & Co Inc,2549004TNHIP7M3I7247,Inter & Co Inc,N/A,KYG4R20B1074,INTR,1752.00000000,NS,USD,9250.56,0.66,Long,EC,CORP,BR,N,1,N,N,N
INTU,Intuit Inc,VI90HBPH7XSFMB9E4M29,Intuit Inc,461202103,US4612021034,INTU,168.00000000,NS,USD,44055.48,3.12,Long,EC,CORP,US,N,1,N,N,N
JKHY,Jack Henry & Associates Inc,529900X1QS8C54W0JB21,Jack Henry & Associates Inc,426281101,US4262811015,JKHY,180.00000000,NS,USD,23050.80,1.63,Long,EC,CORP,US,N,1,N,N,N
KSPI,Kaspi.KZ JSC,2549003YU6FARG8OAZ13,Kaspi.KZ JSC,48581R205,US48581R2058,KSPI,336.00000000,NS,USD,28828.80,2.04,Long,EC,CORP,KZ,N,1,N,N,N
LPRO,Open Lending Corp,N/A,Open Lending Corp,68373J104,US68373J1043,LPRO,2328.00000000,NS,USD,7286.64,0.52,Long,EC,CORP,US,N,1,N,N,N
MA,Mastercard Inc,AR5L2ODV9HN37376R084,Mastercard Inc,57636Q104,US57636Q1040,MA,228.00000000,NS,USD,112725.48,7.98,Long,EC,CORP,US,N,1,N,N,N
MELI,MercadoLibre Inc,549300DKPDN9M5S8GB14,MercadoLibre Inc,58733R102,US58733R1023,MELI,36.00000000,NS,USD,59744.52,4.23,Long,EC,CORP,UY,N,1,N,N,N
MIAX,Miami International Holdings I,254900TREUDBWGLAP788,Miami International Holdings Inc,59356Q108,US59356Q1085,MIAX,336.00000000,NS,USD,12260.64,0.87,Long,EC,CORP,US,N,1,N,N,N
MQ,Marqeta Inc,254900UZARK0FMZGZE18,Marqeta Inc,57142B104,US57142B2034,MQ,2700.00000000,NS,USD,10719.00,0.76,Long,EC,CORP,US,N,1,N,N,N
NCNO,nCino Inc,549300WVRR2WR3L6MZ46,nCino Inc,63947X101,US63947X1019,NCNO,660.00000000,NS,USD,9702.00,0.69,Long,EC,CORP,US,N,1,N,N,N
NRDS,NerdWallet Inc,254900FJ2Y4SH71DJ379,NerdWallet Inc,64082B102,US64082B1026,NRDS,564.00000000,NS,USD,4861.68,0.34,Long,EC,CORP,US,N,1,N,N,N
NU,NU Holdings Ltd/Cayman Islands,5493002DG1RHWK9W2X27,NU Holdings Ltd/Cayman Islands,N/A,KYG6683N1034,NU,3396.00000000,NS,USD,42314.16,3.00,Long,EC,CORP,BR,N,1,N,N,N
OPRT,Oportun Financial Corp,549300351Y4J4FKIOR78,Oportun Financial Corp,68376D104,US68376D1046,OPRT,816.00000000,NS,USD,4618.56,0.33,Long,EC,CORP,US,N,1,N,N,N
OSPN,OneSpan Inc,984500E502E6DC354D26,OneSpan Inc,68287N100,US68287N1000,OSPN,564.00000000,NS,USD,7625.28,0.54,Long,EC,CORP,US,N,1,N,N,N
PAGS,Pagseguro Digital Ltd,391200VY4YW47I4HGH62,Pagseguro Digital Ltd,N/A,KYG687071012,PAGS,1224.00000000,NS,USD,10734.48,0.76,Long,EC,CORP,BR,N,1,N,N,N
PAYO,Payoneer Global Inc,984500491C64C70FF033,Payoneer Global Inc,70451X104,US70451X1046,PAYO,2148.00000000,NS,USD,15229.32,1.08,Long,EC,CORP,US,N,1,N,N,N
PGY,Pagaya Technologies Ltd,N/A,Pagaya Technologies Ltd,N/A,IL0011858912,PGY,648.00000000,NS,USD,9849.60,0.70,Long,EC,CORP,US,N,1,N,N,N
PSFE,Paysafe Ltd,2138003K6PVDCI5TBN11,Paysafe Ltd,N/A,BMG6964L2062,PSFE,552.00000000,NS,USD,3726.00,0.26,Long,EC,CORP,GB,N,1,N,N,N
PYPL,PayPal Holdings Inc,5493005X2GO78EFZ3E94,PayPal Holdings Inc,70450Y103,US70450Y1038,PYPL,900.00000000,NS,USD,38232.00,2.71,Long,EC,CORP,US,N,1,N,N,N
QTWO,Q2 Holdings Inc,549300M9RKR9DZXWS696,Q2 Holdings Inc,74736L109,US74736L1098,QTWO,300.00000000,NS,USD,13509.00,0.96,Long,EC,CORP,US,N,1,N,N,N
RELY,Remitly Global Inc,N/A,Remitly Global Inc,75960P104,US75960P1049,RELY,708.00000000,NS,USD,15186.60,1.08,Long,EC,CORP,US,N,1,N,N,N
RKT,Rocket Cos Inc,N/A,Rocket Cos Inc,77311W101,US77311W1018,RKT,1824.00000000,NS,USD,26867.52,1.90,Long,EC,CORP,US,N,1,N,N,N
RPAY,Repay Holdings Corp,2549006EJ42T73ZKUI98,Repay Holdings Corp,76029L100,US76029L1008,RPAY,1296.00000000,NS,USD,4224.96,0.30,Long,EC,CORP,US,N,1,N,N,N
RSKD,Riskified Ltd,894500GU19M0O0BYWM49,Riskified Ltd,N/A,IL0011786493,RSKD,1224.00000000,NS,USD,5973.12,0.42,Long,EC,CORP,IL,N,1,N,N,N
SE,Sea Ltd,529900OM6JLLW44YKI15,Sea Ltd,81141R100,US81141R1005,SE,564.00000000,NS,USD,52311.00,3.70,Long,EC,CORP,SG,N,1,N,N,N
SOFI,SoFi Technologies Inc,549300SW81JCMVZDDY09,SoFi Technologies Inc,83406F102,US83406F1021,SOFI,1812.00000000,NS,USD,31365.72,2.22,Long,EC,CORP,US,N,1,N,N,N
STNE,StoneCo Ltd,549300O1A9LEF0XZCR35,StoneCo Ltd,N/A,KYG851581069,STNE,1320.00000000,NS,USD,14282.40,1.01,Long,EC,CORP,BR,N,1,N,N,N
TOST,Toast Inc,549300TN1PZNLCD4I551,Toast Inc,888787108,US8887871080,TOST,972.00000000,NS,USD,25291.44,1.79,Long,EC,CORP,US,N,1,N,N,N
TREE,LendingTree Inc,549300ISY5YHUJZTON08,LendingTree Inc,52603B107,US52603B1070,TREE,132.00000000,NS,USD,5043.72,0.36,Long,EC,CORP,US,N,1,N,N,N
UPST,Upstart Holdings Inc,549300WNB47JRNENIC75,Upstart Holdings Inc,91680M107,US91680M1071,UPST,408.00000000,NS,USD,13321.20,0.94,Long,EC,CORP,US,N,1,N,N,N
V,Visa Inc,549300JZ4OKEHW3DPJ59,Visa Inc,92826C839,US92826C8394,V,408.00000000,NS,USD,135549.84,9.60,Long,EC,CORP,US,N,1,N,N,N
