Account,bbgid,rawTicker,name,lei,title,cusip,isin,ticker,invCountry,assetCat,issuerCat,derivCat,counterpartyName,counterpartyLei,putOrCall,writtenOrPur,exercisePrice,exercisePriceCurCd,expDt,delta,refInstType,refIndexName,refIndexIdentifier,swapFlag,terminationDt,notionalAmt,swapCurCd,unrealizedAppr,valUSD,pctVal,recFixedOrFloating,recDesc,pmntFixedOrFloating,pmntFloatingRtIndex,pmntFloatingRtSpread,pmntPmntAmt,pmntCurCdLeg,pmntRateTenor,pmntRateUnit,refIssuerName,refIssueTitle,refCusip,refIsin,refTicker,maturityDt,couponKind,annualizedRt,isDefault,areIntrstPmntsInArrs,isPaidKind
CTJN,,2SPY  270528C00151710,SPY 05/28/2027 151.71 C,N/A,SPY 05/28/2027 151.71 C,2SPY  270528C00151710,,SPY-C151.71-20270528,US,DE,CORP,OPT,The Options Clearing Corporation,549300CII6SLYGKNHA04,Call,Purchased,151.71,USD,2027-05-28,N/A,indexBasket,S&P 500 Index,SPX,,,,,-27687.42,764025.88,77.28,,,,,,,,,,,,,,,,,,,,
CTJN,,2SPY  270528C00865650,SPY 05/28/2027 865.65 C,N/A,SPY 05/28/2027 865.65 C,2SPY  270528C00865650,,SPY-C865.65-20270528,US,DE,CORP,OPT,The Options Clearing Corporation,549300CII6SLYGKNHA04,Call,Written,865.65,USD,2027-05-28,N/A,indexBasket,S&P 500 Index,SPX,,,,,12493.99,-12842.71,-1.30,,,,,,,,,,,,,,,,,,,,
CTJN,,2SPY  270528P00493050,SPY 05/28/2027 493.05 P,N/A,SPY 05/28/2027 493.05 P,2SPY  270528P00493050,,SPY-P493.05-20270528,US,DE,CORP,OPT,The Options Clearing Corporation,549300CII6SLYGKNHA04,Put,Written,493.05,USD,2027-05-28,N/A,indexBasket,S&P 500 Index,SPX,,,,,-297.75,-8084.45,-0.82,,,,,,,,,,,,,,,,,,,,
CTJN,,2SPY  270528P00720610,SPY 05/28/2027 720.61 P,N/A,SPY 05/28/2027 720.61 P,2SPY  270528P00720610,,SPY-P720.61-20270528,US,DE,CORP,OPT,The Options Clearing Corporation,549300CII6SLYGKNHA04,Put,Purchased,720.61,USD,2027-05-28,N/A,indexBasket,S&P 500 Index,SPX,,,,,4179.99,46443.29,4.70,,,,,,,,,,,,,,,,,,,,
CTJN,912828ZS2 Govt,912828ZS2,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 0.5% 05/31/2027,912828ZS2,US912828ZS21,,US,DBT,UST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2027-05-31,Fixed,0.5,,,
CTJN,FGXXX US Equity,FGXXX,First American Government Obli,549300R5MYM6VZF1RM44,First American Government Obligations Fund,31846V336,US31846V3362,FGXXX,US,STIV,RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
