holdingId,derivCat,counterpartyName,counterpartyLei,unrealizedAppr,refInstType,refIssuerName,refIssueTitle,refCusip,refIsin,refTicker,swapFlag,terminationDt,notionalAmt,swapCurCd,recFixedOrFloating,recDesc,pmntFixedOrFloating,pmntFloatingRtIndex,pmntPmntAmt,pmntCurCdLeg,pmntRateTenor,pmntRateUnit
464286772-TRS-07/07/27-L-CLST,SWP,Clear Street LLC,549300KNQS43Y7TO3X67,-32386.85,otherRefInst,ISHARES MSCI SOUTH KOREA ETF,ISHARES MSCI SOUTH KOREA ETF,464286772,US4642867729,EWY,Y,2027-07-07,2580160.80,USD,Other,Total return of iShares MSCI South Korea ETF,Floating,USD-SOFR,2580160.80,USD,Month,3
464286772-TRS-12/01/27-L-CANT,SWP,Cantor Fitzgerald & Co.,5493004J7H4GCPG6OB62,9903.94,otherRefInst,ISHARES MSCI SOUTH KOREA ETF,ISHARES MSCI SOUTH KOREA ETF,464286772,US4642867729,EWY,Y,2027-12-01,156229.92,USD,Other,Total return of iShares MSCI South Korea ETF,Floating,USD-SOFR,156229.92,USD,Month,3
