holdingId,name,lei,title,cusip,isin,ticker,balance,units,curCd,valUSD,pctVal,payoffProfile,assetCat,issuerCat,invCountry,isRestrictedSec,fairValLevel,isCashCollateral,isNonCashCollateral,isLoanByFund
EL,Estee Lauder Cos Inc/The,549300VFZ8XJ9NUPU221,Estee Lauder Cos Inc/The,518439104,US5184391044,EL,98.00000000,NS,USD,8160.46,0.25,Long,EC,CORP,US,N,1,N,N,N
EXPE,Expedia Group Inc,2549009GW3Z3DQCB8H87,Expedia Group Inc,30212P303,US30212P3038,EXPE,32.00000000,NS,USD,8388.80,0.25,Long,EC,CORP,US,N,1,N,N,N
FGXXX,First American Government Obli,549300R5MYM6VZF1RM44,First American Government Obligations Fund,31846V336,US31846V3362,FGXXX,72890.78000000,NS,USD,72890.78,2.20,Long,STIV,RF,US,N,1,N,N,N
FOXA,Fox Corp,549300DDU6FDRBIELS05,Fox Corp,35137L105,US35137L1052,FOXA,143.00000000,NS,USD,7121.40,0.22,Long,EC,CORP,US,N,1,N,N,N
FTNT,Fortinet Inc,549300O0QJWDBAS0QX03,Fortinet Inc,34959E109,US34959E1091,FTNT,142.00000000,NS,USD,20629.76,0.62,Long,EC,CORP,US,N,1,N,N,N
GD,General Dynamics Corp,9C1X8XOOTYY2FNYTVH06,General Dynamics Corp,369550108,US3695501086,GD,22.00000000,NS,USD,7575.04,0.23,Long,EC,CORP,US,N,1,N,N,N
GOOGL,Alphabet Inc,5493006MHB84DD0ZWV18,Alphabet Inc,02079K305,US02079K3059,GOOGL,795.00000000,NS,USD,274505.55,8.29,Long,EC,CORP,US,N,1,N,N,N
GRMN,Garmin Ltd,2549001E0HIPIJQ0W046,Garmin Ltd,N/A,CH0114405324,GRMN,50.00000000,NS,USD,12001.00,0.36,Long,EC,CORP,CH,N,1,N,N,N
GS,Goldman Sachs Group Inc/The,784F5XWPLTWKTBV3E584,Goldman Sachs Group Inc/The,38141G104,US38141G1040,GS,11.00000000,NS,USD,11846.01,0.36,Long,EC,CORP,US,N,1,N,N,N
GWW,WW Grainger Inc,549300TWZSP6O1IH2V34,WW Grainger Inc,384802104,US3848021040,GWW,10.00000000,NS,USD,13425.70,0.41,Long,EC,CORP,US,N,1,N,N,N
