holdingId,derivCat,counterpartyName,counterpartyLei,unrealizedAppr,refInstType,refIssuerName,refIssueTitle,refCusip,refIsin,refTicker,swapFlag,terminationDt,notionalAmt,swapCurCd,recFixedOrFloating,recDesc,pmntFixedOrFloating,pmntFloatingRtIndex,pmntPmntAmt,pmntCurCdLeg,pmntRateTenor,pmntRateUnit
88262P102-TRS-12/01/27-L-CANT,SWP,Cantor Fitzgerald & Co.,5493004J7H4GCPG6OB62,10362.50,otherRefInst,TEXAS PACIFIC LAND CORPORATION,TEXAS PACIFIC LAND CORPORATION,88262P102,US88262P1021,TPL,Y,2027-12-01,514614.28,USD,Other,Total return of Texas Pacific Land Corp,Floating,USD-SOFR,514614.28,USD,Month,3
