Account,bbgid,rawTicker,name,lei,title,cusip,isin,ticker,invCountry,assetCat,issuerCat,derivCat,counterpartyName,counterpartyLei,putOrCall,writtenOrPur,exercisePrice,exercisePriceCurCd,expDt,delta,refInstType,refIndexName,refIndexIdentifier,swapFlag,terminationDt,notionalAmt,swapCurCd,unrealizedAppr,valUSD,pctVal,recFixedOrFloating,recDesc,pmntFixedOrFloating,pmntFloatingRtIndex,pmntFloatingRtSpread,pmntPmntAmt,pmntCurCdLeg,pmntRateTenor,pmntRateUnit,refIssuerName,refIssueTitle,refCusip,refIsin,refTicker,maturityDt,couponKind,annualizedRt,isDefault,areIntrstPmntsInArrs,isPaidKind
WX,922042742 Equity,922042742-TRS-07/07/27-L-CLST,N/A,N/A,VANGUARD TOTAL WORLD STOCK INDEX FUND ETF SHARES-SWAP-CLST-L,922042742-TRS-07/07/27-L-CLST,,922042742-TRS-07/07/27-L-CLST,US,DE,OTHER,SWP,Clear Street LLC,549300KNQS43Y7TO3X67,,,,,,,otherRefInst,,,Y,2027-07-07,701111.70,USD,-15706.41,-15706.41,-4.47,Other,Total return of Vanguard Total World Stock ETF,Floating,USD-SOFR,,701111.70,USD,Month,3,Vanguard Total World Stock ETF,VANGUARD TOT WORLD STK ETF,922042742,US9220427424,VT,,,,,,
WX,FGXXX US Equity,FGXXX,First American Government Obli,549300R5MYM6VZF1RM44,First American Government Obligations Fund,31846V336,US31846V3362,FGXXX,US,STIV,RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
