holdingId,derivCat,counterpartyName,counterpartyLei,unrealizedAppr,refInstType,refIssuerName,refIssueTitle,refCusip,refIsin,refTicker,swapFlag,terminationDt,notionalAmt,swapCurCd,recFixedOrFloating,recDesc,pmntFixedOrFloating,pmntFloatingRtIndex,pmntPmntAmt,pmntCurCdLeg,pmntRateTenor,pmntRateUnit
00108J109-TRS-07/26/27-L-MREX,SWP,Marex Capital Markets Inc.,5493006BWPDUCYG6EQ34,12399.29,otherRefInst,"ACM RESEARCH, INC.","ACM RESEARCH, INC.",00108J109,US00108J1097,ACMR,Y,2027-07-26,519176.00,USD,Other,Total return of ACM Research Inc,Floating,USD-SOFR,519176.00,USD,Month,3
