holdingId,name,lei,title,cusip,isin,ticker,balance,units,curCd,valUSD,pctVal,payoffProfile,assetCat,issuerCat,invCountry,isRestrictedSec,fairValLevel,isCashCollateral,isNonCashCollateral,isLoanByFund,otherDesc,otherValue
EFA-C20.41-20270430,EFA 04/30/2027 20.41 C,N/A,EFA 04/30/2027 20.41 C,N/A,,EFA-C20.41-20270430,465.0,NC,USD,3774232.86,79.68,Long,DE,CORP,US,N,2,N,N,N,USER DEFINED,EFA-C20.41-20270430
EFA-C118.37-20270430,EFA 04/30/2027 118.37 C,N/A,EFA 04/30/2027 118.37 C,N/A,,EFA-C118.37-20270430,465.0,NC,USD,-72935.81,-1.54,Short,DE,CORP,US,N,2,N,N,N,USER DEFINED,EFA-C118.37-20270430
EFA-P86.73-20270430,EFA 04/30/2027 86.73 P,N/A,EFA 04/30/2027 86.73 P,N/A,,EFA-P86.73-20270430,465.0,NC,USD,-98089.29,-2.07,Short,DE,CORP,US,N,2,N,N,N,USER DEFINED,EFA-P86.73-20270430
EFA-P102.04-20270430,EFA 04/30/2027 102.04 P,N/A,EFA 04/30/2027 102.04 P,N/A,,EFA-P102.04-20270430,465.0,NC,USD,264250.80,5.58,Long,DE,CORP,US,N,2,N,N,N,USER DEFINED,EFA-P102.04-20270430
91282CMY4,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.75% 04/30/2027,91282CMY4,US91282CMY48,,735000.00000000,PA,USD,733223.12,15.48,Long,DBT,UST,US,N,2,N,N,N,,
FGXXX,First American Government Obli,549300R5MYM6VZF1RM44,First American Government Obligations Fund,31846V336,US31846V3362,FGXXX,131588.37000000,NS,USD,131588.37,2.78,Long,STIV,RF,US,N,1,N,N,N,,
