holdingId,name,lei,title,cusip,isin,ticker,balance,units,curCd,valUSD,pctVal,payoffProfile,assetCat,issuerCat,invCountry,isRestrictedSec,fairValLevel,isCashCollateral,isNonCashCollateral,isLoanByFund,issuerConditionalDesc,otherDesc,otherValue
78464A870-TRS-12/01/27-L-CANT,N/A,N/A,STATE STREET SPDR S&P BIOTECH ETF-SWAP-CANT-L,N/A,,78464A870-TRS-12/01/27-L-CANT,1,NC,USD,206767.36,40.65,N/A,DE,OTHER,US,N,2,N,N,N,N/A,USER DEFINED,78464A870-TRS-12/01/27-L-CANT
FGXXX,First American Government Obli,549300R5MYM6VZF1RM44,First American Government Obligations Fund,31846V336,US31846V3362,FGXXX,67931.63000000,NS,USD,67931.63,13.36,Long,STIV,RF,US,N,1,N,N,N,,,
