holdingId,name,lei,title,cusip,isin,ticker,balance,units,curCd,valUSD,pctVal,payoffProfile,assetCat,issuerCat,invCountry,isRestrictedSec,fairValLevel,isCashCollateral,isNonCashCollateral,isLoanByFund,otherDesc,otherValue
EEM-C13.08-20270430,EEM 04/30/2027 13.08 C,N/A,EEM 04/30/2027 13.08 C,N/A,,EEM-C13.08-20270430,793.0,NC,USD,4257702.33,82.37,Long,DE,CORP,US,N,2,N,N,N,USER DEFINED,EEM-C13.08-20270430
EEM-C81.1-20270430,EEM 04/30/2027 81.1 C,N/A,EEM 04/30/2027 81.1 C,N/A,,EEM-C81.1-20270430,793.0,NC,USD,-288637.49,-5.58,Short,DE,CORP,US,N,2,N,N,N,USER DEFINED,EEM-C81.1-20270430
EEM-P55.59-20270430,EEM 04/30/2027 55.59 P,N/A,EEM 04/30/2027 55.59 P,N/A,,EEM-P55.59-20270430,793.0,NC,USD,-240555.76,-4.65,Short,DE,CORP,US,N,2,N,N,N,USER DEFINED,EEM-P55.59-20270430
EEM-P65.4-20270430,EEM 04/30/2027 65.4 P,N/A,EEM 04/30/2027 65.4 P,N/A,,EEM-P65.4-20270430,793.0,NC,USD,509559.68,9.86,Long,DE,CORP,US,N,2,N,N,N,USER DEFINED,EEM-P65.4-20270430
91282CMY4,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.75% 04/30/2027,91282CMY4,US91282CMY48,,726000.00000000,PA,USD,724244.87,14.01,Long,DBT,UST,US,N,2,N,N,N,,
FGXXX,First American Government Obli,549300R5MYM6VZF1RM44,First American Government Obligations Fund,31846V336,US31846V3362,FGXXX,200646.30000000,NS,USD,200646.30,3.88,Long,STIV,RF,US,N,1,N,N,N,,
