holdingId,name,lei,title,cusip,isin,ticker,balance,units,curCd,valUSD,pctVal,payoffProfile,assetCat,issuerCat,invCountry,isRestrictedSec,fairValLevel,isCashCollateral,isNonCashCollateral,isLoanByFund
ACHR,Archer Aviation Inc,529900UGYVU0KY2RLD83,Archer Aviation Inc,03945R102,US03945R1023,ACHR,35070.00000000,NS,USD,177103.50,4.28,Long,EC,CORP,US,N,1,N,N,N
AIRO,AIRO Group Holdings Inc,529900EUD8XWJZVS2615,AIRO Group Holdings Inc,009422106,US0094221068,AIRO,16695.00000000,NS,USD,117365.85,2.84,Long,EC,CORP,US,N,1,N,N,N
AMPX,Amprius Technologies Inc,N/A,Amprius Technologies Inc,03214Q108,US03214Q1085,AMPX,8820.00000000,NS,USD,110426.40,2.67,Long,EC,CORP,US,N,1,N,N,N
AVAV,AeroVironment Inc,529900PGHVI29YLZ6221,AeroVironment Inc,008073108,US0080731088,AVAV,1085.00000000,NS,USD,154265.30,3.73,Long,EC,CORP,US,N,1,N,N,N
AXON,Axon Enterprise Inc,549300QP2IEEGFE16681,Axon Enterprise Inc,05464C101,US05464C1018,AXON,70.00000000,NS,USD,31971.10,0.77,Long,EC,CORP,US,N,1,N,N,N
BA,Boeing Co/The,RVHJWBXLJ1RFUBSY1F30,Boeing Co/The,097023105,US0970231058,BA,700.00000000,NS,USD,154175.00,3.73,Long,EC,CORP,US,N,1,N,N,N
BETA,Beta Technologies Inc,52990061LF435PLC7H73,Beta Technologies Inc,086921103,US0869211039,BETA,10045.00000000,NS,USD,157505.60,3.81,Long,EC,CORP,US,N,1,N,N,N
DPRO,Draganfly Inc,894500SZMK5WX44WHE32,Draganfly Inc,26142Q304,CA26142Q3044,DPRO,22680.00000000,NS,USD,115668.00,2.80,Long,EC,CORP,CA,N,1,N,N,N
EH,EHang Holdings Ltd,529900RPWTHQC2WF6O10,EHang Holdings Ltd,26853E102,US26853E1029,EH,15505.00000000,NS,USD,102798.15,2.49,Long,EC,CORP,CN,N,1,N,N,N
EVEX,Eve Holding Inc,N/A,Eve Holding Inc,29970N104,US29970N1046,EVEX,49630.00000000,NS,USD,130526.90,3.16,Long,EC,CORP,US,N,1,N,N,N
FGXXX,First American Government Obli,549300R5MYM6VZF1RM44,First American Government Obligations Fund,31846V336,US31846V3362,FGXXX,162047.72000000,NS,USD,162047.72,3.92,Long,STIV,RF,US,N,1,N,N,N
HXL,Hexcel Corp,S6Q7LW43WUBUHXY2QP69,Hexcel Corp,428291108,US4282911084,HXL,2415.00000000,NS,USD,230584.20,5.57,Long,EC,CORP,US,N,1,N,N,N
JOBY,Joby Aviation Inc,254900NMVFUM8FO88E56,Joby Aviation Inc,N/A,KYG651631007,JOBY,25340.00000000,NS,USD,235155.20,5.68,Long,EC,CORP,US,N,1,N,N,N
KTOS,Kratos Defense & Security Solu,5493000EKBN0UY1F3F88,Kratos Defense & Security Solutions Inc,50077B207,US50077B2079,KTOS,3500.00000000,NS,USD,167825.00,4.06,Long,EC,CORP,US,N,1,N,N,N
LHX,L3Harris Technologies Inc,549300UTE50ZMDBG8A20,L3Harris Technologies Inc,502431109,US5024311095,LHX,245.00000000,NS,USD,70381.15,1.70,Long,EC,CORP,US,N,1,N,N,N
LMT,Lockheed Martin Corp,DPRBOZP0K5RM2YE8UU08,Lockheed Martin Corp,539830109,US5398301094,LMT,280.00000000,NS,USD,137659.20,3.33,Long,EC,CORP,US,N,1,N,N,N
NOC,Northrop Grumman Corp,RIMU48P07456QXSO0R61,Northrop Grumman Corp,666807102,US6668071029,NOC,700.00000000,NS,USD,352107.00,8.51,Long,EC,CORP,US,N,1,N,N,N
