holdingId,derivCat,counterpartyName,counterpartyLei,unrealizedAppr,refInstType,refIssuerName,refIssueTitle,refCusip,refIsin,refTicker,swapFlag,terminationDt,notionalAmt,swapCurCd,recFixedOrFloating,recDesc,pmntFixedOrFloating,pmntFloatingRtIndex,pmntPmntAmt,pmntCurCdLeg,pmntRateTenor,pmntRateUnit
37954Y673-TRS-07/07/27-L-CLST,SWP,Clear Street LLC,549300KNQS43Y7TO3X67,13238.95,otherRefInst,GLOBAL X U.S. INFRASTRUCTURE DEVELOPMENT ETF,GLOBAL X U.S. INFRASTRUCTURE DEVELOPMENT ETF,37954Y673,US37954Y6730,PAVE,Y,2027-07-07,521426.07,USD,Other,Total return of Global X US Infrastructure Dev,Floating,USD-SOFR,521426.07,USD,Month,3
