holdingId,derivCat,counterpartyName,counterpartyLei,unrealizedAppr,refInstType,refIssuerName,refIssueTitle,refCusip,refIsin,refTicker,swapFlag,terminationDt,notionalAmt,swapCurCd,recFixedOrFloating,recDesc,pmntFixedOrFloating,pmntFloatingRtIndex,pmntPmntAmt,pmntCurCdLeg,pmntRateTenor,pmntRateUnit
464286400-TRS-12/01/27-L-CANT,SWP,Cantor Fitzgerald & Co.,5493004J7H4GCPG6OB62,-21333.21,otherRefInst,ISHARES MSCI BRAZIL ETF,ISHARES MSCI BRAZIL ETF,464286400,US4642864007,EWZ,Y,2027-12-01,677270.80,USD,Other,Total return of iShares MSCI Brazil ETF,Floating,USD-SOFR,677270.80,USD,Month,3
