Account,bbgid,rawTicker,name,lei,title,cusip,isin,ticker,invCountry,assetCat,issuerCat,derivCat,counterpartyName,counterpartyLei,putOrCall,writtenOrPur,exercisePrice,exercisePriceCurCd,expDt,delta,refInstType,refIndexName,refIndexIdentifier,swapFlag,terminationDt,notionalAmt,swapCurCd,unrealizedAppr,valUSD,pctVal,recFixedOrFloating,recDesc,pmntFixedOrFloating,pmntFloatingRtIndex,pmntFloatingRtSpread,pmntPmntAmt,pmntCurCdLeg,pmntRateTenor,pmntRateUnit,refIssuerName,refIssueTitle,refCusip,refIsin,refTicker,maturityDt,couponKind,annualizedRt,isDefault,areIntrstPmntsInArrs,isPaidKind
HULL,HSHP US Equity,HSHP,Himalaya Shipping Ltd,984500D86FFE5EYE7988,Himalaya Shipping Ltd,G4660A103,BMG4660A1036,HSHP,BM,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HULL,INSW US Equity,INSW,International Seaways Inc,549300YUFDGFRNGBWF46,International Seaways Inc,Y41053102,MHY410531021,INSW,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HULL,JBHT US Equity,JBHT,JB Hunt Transport Services Inc,549300XCD1MPI1C5GK90,JB Hunt Transport Services Inc,445658107,US4456581077,JBHT,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HULL,KNOP US Equity,KNOP,KNOT Offshore Partners LP,549300RM8O2QLS7ZQN07,KNOT Offshore Partners LP,Y48125101,MHY481251012,KNOP,GB,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HULL,LPG US Equity,LPG,Dorian LPG Ltd,549300WP1W2WGMC7F395,Dorian LPG Ltd,Y2106R110,MHY2106R1100,LPG,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HULL,MATX US Equity,MATX,Matson Inc,549300OI5H3Y0I9I4I12,Matson Inc,57686G105,US57686G1058,MATX,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HULL,NAT US Equity,NAT,Nordic American Tankers Ltd,213800W4T8AMPKIPIU94,Nordic American Tankers Ltd,G65773106,BMG657731060,NAT,NO,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HULL,NVGS US Equity,NVGS,Navigator Holdings Ltd,213800H7RVOFYARK2W19,Navigator Holdings Ltd,Y62132108,MHY621321089,NVGS,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HULL,ODFL US Equity,ODFL,Old Dominion Freight Line Inc,5299009TWK32WE417T96,Old Dominion Freight Line Inc,679580100,US6795801009,ODFL,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HULL,PANL US Equity,PANL,PANGAEA LOGISTICS SOLUTIONS LT,N/A,PANGAEA LOGISTICS SOLUTIONS LT,G6891L105,BMG6891L1054,PANL,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HULL,SBLK US Equity,SBLK,Star Bulk Carriers Corp,549300SO3FMK7H6DDY54,Star Bulk Carriers Corp,Y8162K204,MHY8162K2046,SBLK,GR,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HULL,SFL US Equity,SFL,SFL Corp Ltd,549300RLYYPSB0C7RH77,SFL Corp Ltd,G7738W106,BMG7738W1064,SFL,NO,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HULL,SHIP US Equity,SHIP,Seanergy Maritime Holdings Cor,213800S7JIZA8FZXF245,Seanergy Maritime Holdings Corp,Y73760400,MHY737604006,SHIP,GR,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HULL,STNG US Equity,STNG,Scorpio Tankers Inc,549300NVJUH16NXG8K87,Scorpio Tankers Inc,Y7542C130,MHY7542C1306,STNG,MC,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HULL,TEN US Equity,TEN,Tsakos Energy Navigation Ltd,549300IFUTS62LRRCU54,Tsakos Energy Navigation Ltd,G9108L173,BMG9108L1735,TEN,GR,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HULL,TNK US Equity,TNK,Teekay Tankers Ltd,549300DE8ZAIYS2T6Q22,Teekay Tankers Ltd,G8726X106,BMG8726X1065,TNK,CA,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HULL,TRMD US Equity,TRMD,TORM PLC,213800VL1H1ABVM1ZF63,TORM PLC,G89479102,GB00BZ3CNK81,TRMD,GB,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HULL,UPS US Equity,UPS,United Parcel Service Inc,D01LMJZU09ULLNCY6Z23,United Parcel Service Inc,911312106,US9113121068,UPS,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HULL,XPO US Equity,XPO,XPO Inc,54930096DB9LCLPN7H13,XPO Inc,983793100,US9837931008,XPO,US,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HULL,ZIM US Equity,ZIM,ZIM Integrated Shipping Servic,21380089EIJRELKAIL21,ZIM Integrated Shipping Services Ltd,M9T951109,IL0065100930,ZIM,IL,EC,CORP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
