holdingId,name,lei,title,cusip,isin,ticker,balance,units,curCd,valUSD,pctVal,payoffProfile,assetCat,issuerCat,invCountry,isRestrictedSec,fairValLevel,isCashCollateral,isNonCashCollateral,isLoanByFund
CORZ,Core Scientific Inc,5299003RGB2LAZ65RK73,Core Scientific Inc,21874A106,US21874A1060,CORZ,120.00000000,NS,USD,3334.80,0.26,Long,EC,CORP,US,N,1,N,N,N
CRCL,Circle Internet Group Inc,254900HFVVR6NPMQVN93,Circle Internet Group Inc,172573107,US1725731079,CRCL,830.00000000,NS,USD,58913.40,4.67,Long,EC,CORP,US,N,1,N,N,N
CSHR,CoinShares PLC,213800XIX1ZHW9SWFW27,CoinShares PLC,N/A,JE00BS6SC522,CSHR,4340.00000000,NS,USD,15537.20,1.23,Long,EC,CORP,JE,N,1,N,N,N
ETOR,Etoro Group Ltd,213800XPRPJK2X5QRG86,Etoro Group Ltd,N/A,VGG320891077,ETOR,980.00000000,NS,USD,35799.40,2.84,Long,EC,CORP,IL,N,1,N,N,N
FGXXX,First American Government Obli,549300R5MYM6VZF1RM44,First American Government Obligations Fund,31846V336,US31846V3362,FGXXX,19633.07000000,NS,USD,19633.07,1.56,Long,STIV,RF,US,N,1,N,N,N
FIGR,Figure Technology Solutions In,N/A,Figure Technology Solutions Inc,349381103,US3493811034,FIGR,1520.00000000,NS,USD,41648.00,3.30,Long,EC,CORP,US,N,1,N,N,N
FUFU,BitFuFu Inc,N/A,BitFuFu Inc,N/A,KYG1152A1040,FUFU,8680.00000000,NS,USD,13193.60,1.05,Long,EC,CORP,SG,N,1,N,N,N
GEMI,Gemini Space Station Inc,N/A,Gemini Space Station Inc,36866J105,US36866J1051,GEMI,5120.00000000,NS,USD,21401.60,1.70,Long,EC,CORP,US,N,1,N,N,N
GLXY,Galaxy Digital Inc,9845001C4070E5N07806,Galaxy Digital Inc,36317J209,US36317J2096,GLXY,1700.00000000,NS,USD,48586.00,3.85,Long,EC,CORP,US,N,1,N,N,N
GPGI,GPGI Inc,N/A,GPGI Inc,20459V105,US20459V1052,GPGI,2650.00000000,NS,USD,37736.00,2.99,Long,EC,CORP,US,N,1,N,N,N
HIVE,Hive Digital Technologies Ltd,5493004QCZ1QBI9FS784,Hive Digital Technologies Ltd,433921103,CA4339211035,HIVE,10690.00000000,NS,USD,44256.60,3.51,Long,EC,CORP,CA,N,1,N,N,N
HOOD,Robinhood Markets Inc,213800FS5AO3YWIE6F63,Robinhood Markets Inc,770700102,US7707001027,HOOD,530.00000000,NS,USD,51510.70,4.09,Long,EC,CORP,US,N,1,N,N,N
HUT,HUT 8 CORP,98450066FEF9C1D3FC20,HUT 8 CORP,44812J104,US44812J1043,HUT,640.00000000,NS,USD,74304.00,5.90,Long,EC,CORP,US,N,1,N,N,N
IREN,IREN Ltd,254900FZF02RB3NNGB71,IREN Ltd,N/A,AU0000185993,IREN,1220.00000000,NS,USD,61366.00,4.87,Long,EC,CORP,AU,N,1,N,N,N
MARA,MARA Holdings Inc,549300M8ISKPTX2W7F94,MARA Holdings Inc,565788106,US5657881067,MARA,3680.00000000,NS,USD,51520.00,4.09,Long,EC,CORP,US,N,1,N,N,N
PYPL,PayPal Holdings Inc,5493005X2GO78EFZ3E94,PayPal Holdings Inc,70450Y103,US70450Y1038,PYPL,640.00000000,NS,USD,27187.20,2.16,Long,EC,CORP,US,N,1,N,N,N
RIOT,Riot Platforms Inc,5299005LKZAJQDQZDF73,Riot Platforms Inc,767292105,US7672921050,RIOT,2560.00000000,NS,USD,70195.20,5.57,Long,EC,CORP,US,N,1,N,N,N
SLNH,Soluna Holdings Inc,N/A,Soluna Holdings Inc,583543301,US5835433013,SLNH,16240.00000000,NS,USD,22248.80,1.77,Long,EC,CORP,US,N,1,N,N,N
WULF,Terawulf Inc,254900CVMW1SX2T78A64,Terawulf Inc,88080T104,US88080T1043,WULF,2450.00000000,NS,USD,66076.50,5.24,Long,EC,CORP,US,N,1,N,N,N
XYZ,Block Inc,549300OHIIUWSTIZME52,Block Inc,852234103,US8522341036,XYZ,310.00000000,NS,USD,23460.80,1.86,Long,EC,CORP,US,N,1,N,N,N
