holdingId,name,lei,title,cusip,isin,ticker,balance,units,curCd,valUSD,pctVal,payoffProfile,assetCat,issuerCat,invCountry,isRestrictedSec,fairValLevel,isCashCollateral,isNonCashCollateral,isLoanByFund
NOC,Northrop Grumman Corp,RIMU48P07456QXSO0R61,Northrop Grumman Corp,666807102,US6668071029,NOC,110.00000000,NS,USD,55331.10,3.89,Long,EC,CORP,US,N,1,N,N,N
PAC,Grupo Aeroportuario del Pacifi,4469000001BZ368XFI90,Grupo Aeroportuario del Pacifico SAB de CV,400506101,US4005061019,PAC,80.00000000,NS,USD,19646.40,1.38,Long,EC,CORP,MX,N,1,N,N,N
RTX,RTX Corp,I07WOS4YJ0N7YRFE7309,RTX Corp,75513E101,US75513E1010,RTX,660.00000000,NS,USD,122139.60,8.58,Long,EC,CORP,US,N,1,N,N,N
RYAAY,Ryanair Holdings PLC,635400BR2ROC1FVEBQ56,Ryanair Holdings PLC,783513203,US7835132033,RYAAY,590.00000000,NS,USD,37600.70,2.64,Long,EC,CORP,IE,N,1,N,N,N
SKYW,SkyWest Inc,529900UYS2KGS6Z42P09,SkyWest Inc,830879102,US8308791024,SKYW,120.00000000,NS,USD,11604.00,0.81,Long,EC,CORP,US,N,1,N,N,N
TDG,TransDigm Group Inc,N/A,TransDigm Group Inc,893641100,US8936411003,TDG,40.00000000,NS,USD,52906.80,3.72,Long,EC,CORP,US,N,1,N,N,N
TXT,Textron Inc,3PPKBHUG1HD6BO7RNR87,Textron Inc,883203101,US8832031012,TXT,260.00000000,NS,USD,22500.40,1.58,Long,EC,CORP,US,N,1,N,N,N
UAL,United Airlines Holdings Inc,98450079DA0B78DD6764,United Airlines Holdings Inc,910047109,US9100471096,UAL,360.00000000,NS,USD,46994.40,3.30,Long,EC,CORP,US,N,1,N,N,N
ULCC,Frontier Group Holdings Inc,549300DT3Y2BHO6G7T02,Frontier Group Holdings Inc,35909R108,US35909R1086,ULCC,810.00000000,NS,USD,6018.30,0.42,Long,EC,CORP,US,N,1,N,N,N
UPS,United Parcel Service Inc,D01LMJZU09ULLNCY6Z23,United Parcel Service Inc,911312106,US9113121068,UPS,520.00000000,NS,USD,55192.80,3.88,Long,EC,CORP,US,N,1,N,N,N
WWD,Woodward Inc,YPYKXXTR8TFDH54ZMB45,Woodward Inc,980745103,US9807451037,WWD,80.00000000,NS,USD,34624.00,2.43,Long,EC,CORP,US,N,1,N,N,N
