Account,bbgid,rawTicker,name,lei,title,cusip,isin,ticker,invCountry,assetCat,issuerCat,derivCat,counterpartyName,counterpartyLei,putOrCall,writtenOrPur,exercisePrice,exercisePriceCurCd,expDt,delta,refInstType,refIndexName,refIndexIdentifier,swapFlag,terminationDt,notionalAmt,swapCurCd,unrealizedAppr,valUSD,pctVal,recFixedOrFloating,recDesc,pmntFixedOrFloating,pmntFloatingRtIndex,pmntFloatingRtSpread,pmntPmntAmt,pmntCurCdLeg,pmntRateTenor,pmntRateUnit,refIssuerName,refIssueTitle,refCusip,refIsin,refTicker,maturityDt,couponKind,annualizedRt,isDefault,areIntrstPmntsInArrs,isPaidKind
EMMY,,2EEM  270430C00013080,EEM 04/30/2027 13.08 C,N/A,EEM 04/30/2027 13.08 C,2EEM  270430C00013080,,EEM-C13.08-20270430,US,DE,CORP,OPT,The Options Clearing Corporation,549300CII6SLYGKNHA04,Call,Purchased,13.08,USD,2027-04-30,N/A,indexBasket,MSCI Emerging Markets Index,MXEF,,,,,-66410.38,4257702.33,82.37,,,,,,,,,,,,,,,,,,,,
EMMY,,2EEM  270430C00081100,EEM 04/30/2027 81.1 C,N/A,EEM 04/30/2027 81.1 C,2EEM  270430C00081100,,EEM-C81.1-20270430,US,DE,CORP,OPT,The Options Clearing Corporation,549300CII6SLYGKNHA04,Call,Written,81.1,USD,2027-04-30,N/A,indexBasket,MSCI Emerging Markets Index,MXEF,,,,,-78689.04,-288637.49,-5.58,,,,,,,,,,,,,,,,,,,,
EMMY,,2EEM  270430P00055590,EEM 04/30/2027 55.59 P,N/A,EEM 04/30/2027 55.59 P,2EEM  270430P00055590,,EEM-P55.59-20270430,US,DE,CORP,OPT,The Options Clearing Corporation,549300CII6SLYGKNHA04,Put,Written,55.59,USD,2027-04-30,N/A,indexBasket,MSCI Emerging Markets Index,MXEF,,,,,-51169.53,-240555.76,-4.65,,,,,,,,,,,,,,,,,,,,
EMMY,,2EEM  270430P00065400,EEM 04/30/2027 65.4 P,N/A,EEM 04/30/2027 65.4 P,2EEM  270430P00065400,,EEM-P65.4-20270430,US,DE,CORP,OPT,The Options Clearing Corporation,549300CII6SLYGKNHA04,Put,Purchased,65.4,USD,2027-04-30,N/A,indexBasket,MSCI Emerging Markets Index,MXEF,,,,,111607.48,509559.68,9.86,,,,,,,,,,,,,,,,,,,,
EMMY,91282CMY4 Govt,91282CMY4,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.75% 04/30/2027,91282CMY4,US91282CMY48,,US,DBT,UST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2027-04-30,Fixed,3.75,,,
EMMY,FGXXX US Equity,FGXXX,First American Government Obli,549300R5MYM6VZF1RM44,First American Government Obligations Fund,31846V336,US31846V3362,FGXXX,US,STIV,RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
