holdingId,name,lei,title,cusip,isin,ticker,balance,units,curCd,valUSD,pctVal,payoffProfile,assetCat,issuerCat,invCountry,isRestrictedSec,fairValLevel,isCashCollateral,isNonCashCollateral,isLoanByFund,issuerConditionalDesc,otherDesc,otherValue
218946101-TRS-01/19/28-L,N/A,N/A,CORGI ETF TR SWAP CS,N/A,,218946101-TRS-01/19/28-L,1,NC,USD,1439385.96,8.58,Long,DE,OTHER,US,N,2,N,N,N,N/A,USER DEFINED,218946101-TRS-01/19/28-L
FGXXX,First American Government Obli,549300R5MYM6VZF1RM44,First American Government Obligations Fund,31846V336,US31846V3362,FGXXX,1685620.12000000,NS,USD,1685620.12,10.05,Long,STIV,RF,US,N,1,N,N,N,,,
